,y
2000-01-03 05:00:00,13.683120835101295
2000-01-03 06:00:00,13.859161827767853
2000-01-03 07:00:00,13.741354236965039
2000-01-03 08:00:00,12.988856469938085
2000-01-03 09:00:00,12.806706429865375
2000-01-03 10:00:00,12.559594610965116
2000-01-03 11:00:00,12.243792097553877
2000-01-03 12:00:00,11.261373953120907
2000-01-03 13:00:00,10.801834416629147
2000-01-03 14:00:00,10.011771559637298
2000-01-03 15:00:00,9.537608121078128
2000-01-03 16:00:00,9.787966045805764
2000-01-03 17:00:00,9.715474849729995
2000-01-03 18:00:00,9.181724933666986
2000-01-03 19:00:00,9.534147813007449
2000-01-03 20:00:00,9.501791269582847
2000-01-03 21:00:00,9.476877149289043
2000-01-03 22:00:00,10.151249690939451
2000-01-03 23:00:00,10.943804139092105
2000-01-04 00:00:00,10.945547926415939
2000-01-04 01:00:00,11.898725360132941
2000-01-04 02:00:00,11.080374040203246
2000-01-04 03:00:00,12.480962433037579
2000-01-04 04:00:00,12.531574009365775
2000-01-04 05:00:00,12.568214144006756
2000-01-04 06:00:00,12.705748307681908
2000-01-04 07:00:00,11.965532068426207
2000-01-04 08:00:00,12.247483516881852
2000-01-04 09:00:00,12.053794047981583
2000-01-04 10:00:00,11.926734144465732
2000-01-04 11:00:00,10.796326809671921
2000-01-04 12:00:00,10.142388277508335
2000-01-04 13:00:00,9.667578644740056
2000-01-04 14:00:00,9.561291090237305
2000-01-04 15:00:00,8.922206045179216
2000-01-04 16:00:00,8.298214318901213
2000-01-04 17:00:00,8.363073326988019
2000-01-04 18:00:00,8.122249347992671
2000-01-04 19:00:00,8.404555613572658
2000-01-04 20:00:00,8.056417002796328
2000-01-04 21:00:00,8.440498961100996
2000-01-04 22:00:00,8.790037924107896
2000-01-04 23:00:00,8.906442120254138
2000-01-05 00:00:00,9.908312505057404
2000-01-05 01:00:00,10.372721332836521
2000-01-05 02:00:00,10.736609288886706
2000-01-05 03:00:00,11.038308088955322
2000-01-05 04:00:00,10.96245949785832
2000-01-05 05:00:00,11.422446496254882
2000-01-05 06:00:00,11.477025694110335
2000-01-05 07:00:00,11.23540527049672
2000-01-05 08:00:00,11.193704016826345
2000-01-05 09:00:00,11.012733562850512
2000-01-05 10:00:00,11.01194636009073
2000-01-05 11:00:00,9.986462152490608
2000-01-05 12:00:00,9.465702355167103
2000-01-05 13:00:00,8.822128170150737
2000-01-05 14:00:00,7.761855340429875
2000-01-05 15:00:00,7.892474759433041
2000-01-05 16:00:00,7.579628443415244
2000-01-05 17:00:00,8.081551129330043
2000-01-05 18:00:00,7.19943186907782
2000-01-05 19:00:00,7.400387970765892
2000-01-05 20:00:00,7.485904156180846
2000-01-05 21:00:00,7.452132279722422
2000-01-05 22:00:00,8.550391684656107
2000-01-05 23:00:00,8.908121450988208
2000-01-06 00:00:00,9.432184784846369
2000-01-06 01:00:00,9.436472143916687
2000-01-06 02:00:00,10.611359075991558
2000-01-06 03:00:00,10.185157923839721
2000-01-06 04:00:00,11.10270502092811
2000-01-06 05:00:00,11.788808526107214
2000-01-06 06:00:00,10.910012348561068
2000-01-06 07:00:00,10.97861993353333
2000-01-06 08:00:00,10.990217865258428
2000-01-06 09:00:00,10.505181727906608
2000-01-06 10:00:00,9.79266875765691
2000-01-06 11:00:00,9.814039038614919
2000-01-06 12:00:00,8.97719928695245
2000-01-06 13:00:00,8.942466312097524
2000-01-06 14:00:00,8.066394593537597
2000-01-06 15:00:00,8.419220891276618
2000-01-06 16:00:00,7.429672039462906
2000-01-06 17:00:00,7.39845845263949
2000-01-06 18:00:00,7.703168331945752
2000-01-06 19:00:00,7.192108877752096
2000-01-06 20:00:00,7.86540023676965
2000-01-06 21:00:00,8.544984082205374
2000-01-06 22:00:00,8.124459513592367
2000-01-06 23:00:00,9.185871040836393
2000-01-07 00:00:00,9.76921761457248
2000-01-07 01:00:00,10.488242973982496
2000-01-07 02:00:00,10.411399335064228
2000-01-07 03:00:00,10.848556547162183
2000-01-07 04:00:00,11.768623025081702
2000-01-07 05:00:00,11.951904331003071
2000-01-07 06:00:00,12.058471805859353
2000-01-07 07:00:00,12.072815369489039
2000-01-07 08:00:00,11.620054232451183
2000-01-07 09:00:00,11.632094297827647
2000-01-07 10:00:00,11.293466612730901
2000-01-07 11:00:00,10.567296941231662
2000-01-07 12:00:00,10.883126432417251
2000-01-07 13:00:00,10.008275930351012
2000-01-07 14:00:00,9.087612016397763
2000-01-07 15:00:00,9.289790784211325
2000-01-07 16:00:00,8.54534078100045
2000-01-07 17:00:00,8.937475652897007
2000-01-07 18:00:00,9.044758959737736
2000-01-07 19:00:00,8.58359858595848
2000-01-07 20:00:00,9.383511006879134
2000-01-07 21:00:00,9.601405689292756
2000-01-07 22:00:00,10.2039031019369
2000-01-07 23:00:00,11.074370819783889
2000-01-08 00:00:00,11.015148002531657
2000-01-08 01:00:00,11.446104032312283
2000-01-08 02:00:00,11.953505220376432
2000-01-08 03:00:00,12.455474770056602
2000-01-08 04:00:00,13.06036312018885
2000-01-08 05:00:00,13.450794522651549
2000-01-08 06:00:00,13.56439745910322
2000-01-08 07:00:00,13.725751393533486
2000-01-08 08:00:00,13.345536062953709
2000-01-08 09:00:00,13.523108299018066
2000-01-08 10:00:00,12.65602258828545
2000-01-08 11:00:00,13.13095526700478
2000-01-08 12:00:00,12.046002520855723
2000-01-08 13:00:00,11.143670561539842
2000-01-08 14:00:00,10.656389368835786
2000-01-08 15:00:00,10.766365334122751
2000-01-08 16:00:00,10.293839160823856
2000-01-08 17:00:00,10.431214796067774
2000-01-08 18:00:00,10.345556887979848
2000-01-08 19:00:00,10.30332406050707
2000-01-08 20:00:00,10.323033248542377
2000-01-08 21:00:00,10.491152651520949
2000-01-08 22:00:00,11.275107953573208
2000-01-08 23:00:00,12.196075391593816
2000-01-09 00:00:00,12.567190367154
2000-01-09 01:00:00,12.69143397122335
2000-01-09 02:00:00,13.642366102116195
2000-01-09 03:00:00,14.161408479401636
2000-01-09 04:00:00,14.137931682385194
2000-01-09 05:00:00,14.686655656109096
2000-01-09 06:00:00,14.761969398054989
2000-01-09 07:00:00,14.367424177010669
2000-01-09 08:00:00,14.649911201012761
2000-01-09 09:00:00,14.423107327061283
2000-01-09 10:00:00,14.193754292390537
2000-01-09 11:00:00,13.728819840399778
2000-01-09 12:00:00,12.505942457308361
2000-01-09 13:00:00,12.14244076665619
2000-01-09 14:00:00,12.116084929224249
2000-01-09 15:00:00,11.719596225729044
2000-01-09 16:00:00,11.418178524687725
2000-01-09 17:00:00,12.233657826607578
2000-01-09 18:00:00,11.19286171155784
2000-01-09 19:00:00,11.440245116046873
2000-01-09 20:00:00,11.593338713778321
2000-01-09 21:00:00,11.826088456666774
2000-01-09 22:00:00,11.953940521646654
2000-01-09 23:00:00,12.760161802893997
2000-01-10 00:00:00,12.81781365723496
2000-01-10 01:00:00,13.493786052714828
2000-01-10 02:00:00,13.89711585789591
2000-01-10 03:00:00,14.475052819922432
2000-01-10 04:00:00,15.454322667698285
2000-01-10 05:00:00,14.389216075184272
2000-01-10 06:00:00,15.211194110224382
2000-01-10 07:00:00,14.439260055800247
2000-01-10 08:00:00,14.565771862783436
2000-01-10 09:00:00,14.698485040305737
2000-01-10 10:00:00,13.957404657958774
2000-01-10 11:00:00,13.111261252648013
2000-01-10 12:00:00,12.679518362165798
2000-01-10 13:00:00,12.555898230516817
2000-01-10 14:00:00,11.624529170361447
2000-01-10 15:00:00,11.466832206018733
2000-01-10 16:00:00,11.068739211619073
2000-01-10 17:00:00,10.629394681425492
2000-01-10 18:00:00,11.368173778856766
2000-01-10 19:00:00,10.950295224196337
2000-01-10 20:00:00,10.318136900026264
2000-01-10 21:00:00,11.264055158554099
2000-01-10 22:00:00,11.387306646413915
2000-01-10 23:00:00,12.286420020275377
2000-01-11 00:00:00,12.272101393326068
2000-01-11 01:00:00,12.953718245143916
2000-01-11 02:00:00,13.581825971762319
2000-01-11 03:00:00,14.06335627163345
2000-01-11 04:00:00,13.71979556798972
2000-01-11 05:00:00,14.137158140185702
2000-01-11 06:00:00,14.120477425973235
2000-01-11 07:00:00,13.955675148769856
2000-01-11 08:00:00,14.438004431672402
2000-01-11 09:00:00,13.668231652654768
2000-01-11 10:00:00,12.710253491684366
2000-01-11 11:00:00,12.837377395214185
2000-01-11 12:00:00,12.636834850268619
2000-01-11 13:00:00,11.748120372200061
2000-01-11 14:00:00,10.456140806048825
2000-01-11 15:00:00,10.30858122800266
2000-01-11 16:00:00,10.472459137922856
2000-01-11 17:00:00,9.636991808123616
2000-01-11 18:00:00,9.871411241652359
2000-01-11 19:00:00,9.996415259453205
2000-01-11 20:00:00,9.643924303898965
2000-01-11 21:00:00,10.180802259868765
2000-01-11 22:00:00,9.60002850279695
2000-01-11 23:00:00,10.707779209254884
2000-01-12 00:00:00,11.418150084729618
2000-01-12 01:00:00,11.599343922189204
2000-01-12 02:00:00,12.908887746409391
2000-01-12 03:00:00,12.368531008434058
2000-01-12 04:00:00,12.948731917326162
2000-01-12 05:00:00,13.286307565695937
2000-01-12 06:00:00,13.715423641827659
2000-01-12 07:00:00,12.75327340959954
2000-01-12 08:00:00,13.30371028689499
2000-01-12 09:00:00,12.611973448012812
2000-01-12 10:00:00,11.873723110883684
2000-01-12 11:00:00,11.799491091135181
2000-01-12 12:00:00,11.179598871135399
2000-01-12 13:00:00,10.400499578324728
2000-01-12 14:00:00,10.099175612097115
2000-01-12 15:00:00,9.53021544557033
2000-01-12 16:00:00,9.345614364625252
2000-01-12 17:00:00,9.295823632822017
2000-01-12 18:00:00,9.492144385938259
2000-01-12 19:00:00,8.702358757507234
2000-01-12 20:00:00,9.904575117443787
2000-01-12 21:00:00,8.990011982106715
2000-01-12 22:00:00,9.939454699926253
2000-01-12 23:00:00,10.641012500971714
2000-01-13 00:00:00,11.065666727828477
2000-01-13 01:00:00,11.313478524408916
2000-01-13 02:00:00,11.923578108614453
2000-01-13 03:00:00,12.257789034028827
2000-01-13 04:00:00,12.554284778346553
2000-01-13 05:00:00,13.195457290105214
2000-01-13 06:00:00,13.127629591113404
2000-01-13 07:00:00,12.758423412321697
2000-01-13 08:00:00,13.052413353471705
2000-01-13 09:00:00,12.575037762828902
2000-01-13 10:00:00,12.332751195057178
2000-01-13 11:00:00,11.8177736945679
2000-01-13 12:00:00,10.886985839803957
2000-01-13 13:00:00,10.476496270023345
2000-01-13 14:00:00,10.414929099602183
2000-01-13 15:00:00,9.99021714240207
2000-01-13 16:00:00,9.515578648948306
2000-01-13 17:00:00,9.391801181086912
2000-01-13 18:00:00,9.70825308661689
2000-01-13 19:00:00,9.254041114842261
2000-01-13 20:00:00,9.835729332422249
2000-01-13 21:00:00,9.970904498981952
2000-01-13 22:00:00,10.424394091114989
2000-01-13 23:00:00,11.347370665510379
2000-01-14 00:00:00,11.83038707128863
2000-01-14 01:00:00,12.393501037314369
2000-01-14 02:00:00,13.074112922428634
2000-01-14 03:00:00,13.15520224059767
2000-01-14 04:00:00,13.72504702817271
2000-01-14 05:00:00,13.68235277832315
2000-01-14 06:00:00,13.997391368478628
2000-01-14 07:00:00,13.850839548276516
2000-01-14 08:00:00,13.778336521170987
2000-01-14 09:00:00,13.670306450411779
2000-01-14 10:00:00,12.89357550466312
2000-01-14 11:00:00,13.346961752532334
2000-01-14 12:00:00,11.963369176873767
2000-01-14 13:00:00,11.447777700793544
2000-01-14 14:00:00,11.742463349399081
2000-01-14 15:00:00,11.284460258707137
2000-01-14 16:00:00,10.9832187012395
2000-01-14 17:00:00,10.852183183264573
2000-01-14 18:00:00,10.659918417767967
2000-01-14 19:00:00,10.53111321871001
2000-01-14 20:00:00,11.091791108900892
2000-01-14 21:00:00,11.253031093902267
2000-01-14 22:00:00,12.232477149022714
2000-01-14 23:00:00,12.447911277898429
2000-01-15 00:00:00,12.831841707972565
2000-01-15 01:00:00,13.570557947114171
2000-01-15 02:00:00,14.343001773196013
2000-01-15 03:00:00,14.533868883085828
2000-01-15 04:00:00,14.843593203642794
2000-01-15 05:00:00,15.432309822571675
2000-01-15 06:00:00,15.569615755790172
2000-01-15 07:00:00,15.344221716553623
2000-01-15 08:00:00,15.222996839950264
2000-01-15 09:00:00,15.18329243113679
2000-01-15 10:00:00,14.331572250229119
2000-01-15 11:00:00,13.927183892140881
2000-01-15 12:00:00,13.681220252775542
2000-01-15 13:00:00,13.379159731992017
2000-01-15 14:00:00,13.117222483106618
2000-01-15 15:00:00,13.114432863641536
2000-01-15 16:00:00,12.672279861402862
2000-01-15 17:00:00,12.22703099804496
2000-01-15 18:00:00,12.259764967251433
2000-01-15 19:00:00,12.090176908399172
2000-01-15 20:00:00,12.641151641301933
2000-01-15 21:00:00,12.932507205273549
2000-01-15 22:00:00,13.583232315034152
2000-01-15 23:00:00,13.772189721656037
2000-01-16 00:00:00,14.743811050956253
2000-01-16 01:00:00,15.613856433755785
2000-01-16 02:00:00,15.65048998080664
2000-01-16 03:00:00,16.262852815156467
2000-01-16 04:00:00,16.710470803916543
2000-01-16 05:00:00,16.624316205623366
2000-01-16 06:00:00,16.9196771903535
2000-01-16 07:00:00,16.825827041750216
2000-01-16 08:00:00,16.68739626125801
2000-01-16 09:00:00,16.142264888098094
2000-01-16 10:00:00,15.99925831236611
2000-01-16 11:00:00,15.688908649742183
2000-01-16 12:00:00,15.48517303370064
2000-01-16 13:00:00,14.845906143772366
2000-01-16 14:00:00,14.745608862878308
2000-01-16 15:00:00,13.477072370669822
2000-01-16 16:00:00,13.670906331996179
2000-01-16 17:00:00,13.282109963967594
2000-01-16 18:00:00,13.831520855962559
2000-01-16 19:00:00,13.013781201277986
2000-01-16 20:00:00,13.21562018657607
2000-01-16 21:00:00,13.614948615710707
2000-01-16 22:00:00,13.579138196611922
2000-01-16 23:00:00,14.546213992075186
2000-01-17 00:00:00,14.99706831472158
2000-01-17 01:00:00,15.788767713123617
2000-01-17 02:00:00,16.327734363359337
2000-01-17 03:00:00,17.199482872957734
2000-01-17 04:00:00,17.234845409087875
2000-01-17 05:00:00,16.969763568269347
2000-01-17 06:00:00,16.932870343784764
2000-01-17 07:00:00,17.27136274124426
2000-01-17 08:00:00,16.515620966291124
2000-01-17 09:00:00,17.129198214686028
2000-01-17 10:00:00,16.503528546222412
2000-01-17 11:00:00,15.50901692980813
2000-01-17 12:00:00,14.598957115916997
2000-01-17 13:00:00,14.980565687529273
2000-01-17 14:00:00,14.03525338547769
2000-01-17 15:00:00,14.002800881908687
2000-01-17 16:00:00,12.809880001449187
2000-01-17 17:00:00,12.881776328550332
2000-01-17 18:00:00,12.966845281512004
2000-01-17 19:00:00,13.018057073738307
2000-01-17 20:00:00,13.038059389015622
2000-01-17 21:00:00,13.645923421097518
2000-01-17 22:00:00,13.520050532146028
2000-01-17 23:00:00,14.246009050570995
2000-01-18 00:00:00,14.80751231304161
2000-01-18 01:00:00,15.407564328006313
2000-01-18 02:00:00,15.912429629896149
2000-01-18 03:00:00,15.738368756427066
2000-01-18 04:00:00,15.89529264278254
2000-01-18 05:00:00,16.899959162695648
2000-01-18 06:00:00,16.645302524049143
2000-01-18 07:00:00,16.213269475754196
2000-01-18 08:00:00,16.66334403479909
2000-01-18 09:00:00,15.87455314992998
2000-01-18 10:00:00,15.738899390353303
2000-01-18 11:00:00,14.882338474293668
2000-01-18 12:00:00,14.921943699167617
2000-01-18 13:00:00,14.271976264401273
2000-01-18 14:00:00,13.147712356337394
2000-01-18 15:00:00,13.05922385271273
2000-01-18 16:00:00,12.603345757820897
2000-01-18 17:00:00,12.58067013115597
2000-01-18 18:00:00,11.77301202572871
2000-01-18 19:00:00,12.297494589038902
2000-01-18 20:00:00,12.570610202103152
2000-01-18 21:00:00,12.005537604278329
2000-01-18 22:00:00,12.555345800616122
2000-01-18 23:00:00,12.744650480519072
2000-01-19 00:00:00,13.757828034208817
2000-01-19 01:00:00,14.53707099264151
2000-01-19 02:00:00,15.22139577998071
2000-01-19 03:00:00,15.174716042904606
2000-01-19 04:00:00,15.927629022029823
2000-01-19 05:00:00,15.194734010593582
2000-01-19 06:00:00,15.137081013889294
2000-01-19 07:00:00,15.535791967318623
2000-01-19 08:00:00,15.441770267542951
2000-01-19 09:00:00,14.974244966165067
2000-01-19 10:00:00,13.926448487443235
2000-01-19 11:00:00,14.015980180969638
2000-01-19 12:00:00,13.113742192413119
2000-01-19 13:00:00,13.17000964670868
2000-01-19 14:00:00,12.580094106628321
2000-01-19 15:00:00,11.759056906288343
2000-01-19 16:00:00,11.555937360981215
2000-01-19 17:00:00,11.181280913141899
2000-01-19 18:00:00,11.402713741973615
2000-01-19 19:00:00,11.768737170917012
2000-01-19 20:00:00,11.380746662920213
2000-01-19 21:00:00,12.141955338903776
2000-01-19 22:00:00,12.244315101663425
2000-01-19 23:00:00,12.648352169934741
2000-01-20 00:00:00,13.374246706667153
2000-01-20 01:00:00,13.617987761218993
2000-01-20 02:00:00,14.251472983076626
2000-01-20 03:00:00,14.48115535280833
2000-01-20 04:00:00,15.758613087263292
2000-01-20 05:00:00,15.392524543588138
2000-01-20 06:00:00,15.255239142709504
2000-01-20 07:00:00,15.478380722813338
2000-01-20 08:00:00,15.199979637910678
2000-01-20 09:00:00,14.870951504460391
2000-01-20 10:00:00,14.730782493442366
2000-01-20 11:00:00,14.317018373660833
2000-01-20 12:00:00,13.440651778195562
2000-01-20 13:00:00,12.939155333765438
2000-01-20 14:00:00,12.578803878514822
2000-01-20 15:00:00,11.590331947290295
2000-01-20 16:00:00,11.544313642651753
2000-01-20 17:00:00,12.246902433775565
2000-01-20 18:00:00,12.30189224272406
2000-01-20 19:00:00,11.843456940752585
2000-01-20 20:00:00,12.334425142237782
2000-01-20 21:00:00,12.617993810927748
2000-01-20 22:00:00,13.909613536131596
2000-01-20 23:00:00,13.85305115003864
2000-01-21 00:00:00,14.047014050903282
2000-01-21 01:00:00,14.36859515727716
2000-01-21 02:00:00,14.70952241060212
2000-01-21 03:00:00,15.7221010070178
2000-01-21 04:00:00,15.808886477327206
2000-01-21 05:00:00,15.867252942576368
2000-01-21 06:00:00,16.227827499405954
2000-01-21 07:00:00,16.09023359862241
2000-01-21 08:00:00,16.783349387382604
2000-01-21 09:00:00,16.287370077427703
2000-01-21 10:00:00,15.670914394793794
2000-01-21 11:00:00,15.700635001874812
2000-01-21 12:00:00,14.828928844771411
2000-01-21 13:00:00,14.097326829121402
2000-01-21 14:00:00,14.39877504704184
2000-01-21 15:00:00,13.758568234468065
2000-01-21 16:00:00,13.03786483244422
2000-01-21 17:00:00,13.16275213353058
2000-01-21 18:00:00,12.960195610551027
2000-01-21 19:00:00,12.94784883935851
2000-01-21 20:00:00,13.91240900117582
2000-01-21 21:00:00,14.597613551655636
2000-01-21 22:00:00,14.092079069579071
2000-01-21 23:00:00,15.23572275462709
2000-01-22 00:00:00,15.462193198065652
2000-01-22 01:00:00,16.101819042686753
2000-01-22 02:00:00,16.625471233984165
2000-01-22 03:00:00,17.030936481967345
2000-01-22 04:00:00,17.69503995136559
2000-01-22 05:00:00,17.703215742292535
2000-01-22 06:00:00,18.173629241892893
2000-01-22 07:00:00,18.080665265235872
2000-01-22 08:00:00,17.895117906605524
2000-01-22 09:00:00,17.446960654634218
2000-01-22 10:00:00,17.20157313843897
2000-01-22 11:00:00,17.187698439156122
2000-01-22 12:00:00,16.66173417782955
2000-01-22 13:00:00,15.767676668231358
2000-01-22 14:00:00,15.67453955018066
2000-01-22 15:00:00,15.521068493606718
2000-01-22 16:00:00,14.54101990570566
2000-01-22 17:00:00,15.067909745173536
2000-01-22 18:00:00,14.699597916995783
2000-01-22 19:00:00,15.198053100330299
2000-01-22 20:00:00,15.056684678668777
2000-01-22 21:00:00,15.119612578836888
2000-01-22 22:00:00,15.64313851544031
2000-01-22 23:00:00,16.682777607783777
2000-01-23 00:00:00,17.316922128962663
2000-01-23 01:00:00,17.536739772323703
2000-01-23 02:00:00,18.53169404871451
2000-01-23 03:00:00,18.303876430712148
2000-01-23 04:00:00,19.146588274016192
2000-01-23 05:00:00,19.04735015377421
2000-01-23 06:00:00,19.325855953940557
2000-01-23 07:00:00,19.50820756360592
2000-01-23 08:00:00,19.07488600084557
2000-01-23 09:00:00,18.936692326066417
2000-01-23 10:00:00,18.97465551699542
2000-01-23 11:00:00,18.05027193578718
2000-01-23 12:00:00,17.987332522748297
2000-01-23 13:00:00,16.90896907538823
2000-01-23 14:00:00,16.95130961865027
2000-01-23 15:00:00,16.8354161860321
2000-01-23 16:00:00,15.36633719975639
2000-01-23 17:00:00,15.689607381774495
2000-01-23 18:00:00,16.05221514742333
2000-01-23 19:00:00,15.90281230204056
2000-01-23 20:00:00,16.289274201288652
2000-01-23 21:00:00,16.326899804561137
2000-01-23 22:00:00,16.958544845336778
2000-01-23 23:00:00,17.37642717048956
2000-01-24 00:00:00,18.2972582354785
2000-01-24 01:00:00,18.54501381964558
2000-01-24 02:00:00,19.05444567925244
2000-01-24 03:00:00,19.243942007110235
2000-01-24 04:00:00,19.537222887452117
2000-01-24 05:00:00,19.74976359274893
2000-01-24 06:00:00,20.060333535115006
2000-01-24 07:00:00,19.7399984419921
2000-01-24 08:00:00,19.744030727386033
2000-01-24 09:00:00,19.950685618194598
2000-01-24 10:00:00,19.162233082718416
2000-01-24 11:00:00,18.306053021672426
2000-01-24 12:00:00,18.230240337440662
2000-01-24 13:00:00,17.211845225669368
2000-01-24 14:00:00,16.220923972598992
2000-01-24 15:00:00,16.09465518631281
2000-01-24 16:00:00,15.495471886257508
2000-01-24 17:00:00,15.727509010554424
2000-01-24 18:00:00,15.745041956743558
2000-01-24 19:00:00,16.284005415458697
2000-01-24 20:00:00,16.05113263670979
2000-01-24 21:00:00,16.17617476741193
2000-01-24 22:00:00,16.874852942463136
2000-01-24 23:00:00,16.413932074264196
2000-01-25 00:00:00,17.633509976108897
2000-01-25 01:00:00,18.27874349509166
2000-01-25 02:00:00,18.05246689475463
2000-01-25 03:00:00,19.218828619851653
2000-01-25 04:00:00,19.259857347133092
2000-01-25 05:00:00,19.197688876907367
2000-01-25 06:00:00,19.543896724382588
2000-01-25 07:00:00,19.93030896130357
2000-01-25 08:00:00,19.066672931929944
2000-01-25 09:00:00,18.731257626550153
2000-01-25 10:00:00,18.06706587454696
2000-01-25 11:00:00,17.429713895816906
2000-01-25 12:00:00,17.37822186891675
2000-01-25 13:00:00,16.31676535822016
2000-01-25 14:00:00,16.074899833665945
2000-01-25 15:00:00,15.45829274609808
2000-01-25 16:00:00,15.390070576763877
2000-01-25 17:00:00,15.10962639576193
2000-01-25 18:00:00,15.215998800873535
2000-01-25 19:00:00,14.783719856113684
2000-01-25 20:00:00,15.019961097204037
2000-01-25 21:00:00,15.09016338851319
2000-01-25 22:00:00,15.630458003288764
2000-01-25 23:00:00,16.32581973329052
2000-01-26 00:00:00,16.92474020466681
2000-01-26 01:00:00,16.90693360449307
2000-01-26 02:00:00,17.896123952155634
2000-01-26 03:00:00,18.426508387400204
2000-01-26 04:00:00,18.43317745081702
2000-01-26 05:00:00,19.044676313115843
2000-01-26 06:00:00,18.29159991428608
2000-01-26 07:00:00,18.057465916483764
2000-01-26 08:00:00,17.67410305385151
2000-01-26 09:00:00,18.316794955705156
2000-01-26 10:00:00,17.629676200650838
2000-01-26 11:00:00,16.915480638836115
2000-01-26 12:00:00,16.48126529282795
2000-01-26 13:00:00,15.526402007080232
2000-01-26 14:00:00,16.101527612136458
2000-01-26 15:00:00,14.980218505473971
2000-01-26 16:00:00,14.646088491066308
2000-01-26 17:00:00,14.622686273281465
2000-01-26 18:00:00,14.474467656564826
2000-01-26 19:00:00,14.460740604463343
2000-01-26 20:00:00,14.353433983584239
2000-01-26 21:00:00,15.049022077613353
2000-01-26 22:00:00,15.887565694360717
2000-01-26 23:00:00,16.21212920022708
2000-01-27 00:00:00,16.80932162172024
2000-01-27 01:00:00,16.70292367742573
2000-01-27 02:00:00,17.051129812585927
2000-01-27 03:00:00,17.735939155522516
2000-01-27 04:00:00,18.121780031580666
2000-01-27 05:00:00,18.64877792324304
2000-01-27 06:00:00,17.89869786183257
2000-01-27 07:00:00,18.81703526078151
2000-01-27 08:00:00,18.132959559088587
2000-01-27 09:00:00,17.758559907432982
2000-01-27 10:00:00,17.194978497901225
2000-01-27 11:00:00,16.54807939070029
2000-01-27 12:00:00,16.804214162332006
2000-01-27 13:00:00,16.09404512916489
2000-01-27 14:00:00,15.237165661319525
2000-01-27 15:00:00,14.857902368134813
2000-01-27 16:00:00,14.866333969708826
2000-01-27 17:00:00,15.308423306855069
2000-01-27 18:00:00,14.704077065620682
2000-01-27 19:00:00,14.443450831416655
2000-01-27 20:00:00,15.066632103578154
2000-01-27 21:00:00,15.424367256844352
2000-01-27 22:00:00,15.16111505317522
2000-01-27 23:00:00,16.48778576044868
2000-01-28 00:00:00,17.005665912995212
2000-01-28 01:00:00,17.856335157585065
2000-01-28 02:00:00,18.741015730327096
2000-01-28 03:00:00,18.996558284692245
2000-01-28 04:00:00,18.95530385203805
2000-01-28 05:00:00,18.96479958052341
2000-01-28 06:00:00,20.19928278975091
2000-01-28 07:00:00,19.440583853727905
2000-01-28 08:00:00,19.29214850755925
2000-01-28 09:00:00,19.02904361247751
2000-01-28 10:00:00,18.74877244088485
2000-01-28 11:00:00,18.232019977540944
2000-01-28 12:00:00,17.65492929117862
2000-01-28 13:00:00,17.2155948383158
2000-01-28 14:00:00,16.958580861023435
2000-01-28 15:00:00,16.463063098048075
2000-01-28 16:00:00,16.167004250557095
2000-01-28 17:00:00,16.286223825297032
